darcy,manning,hazen
0.04647560676635026,0.1687050709113756,0.0870411177405317
0.05394606571640393,0.1928889278270267,0.08916532821755631
0.04986962013013887,0.1848025673288557,0.09328774132185245
0.04168621022910569,0.15111238735545965,0.0742371905930566
0.052733096638318405,0.19604405064442784,0.09736640138572861
0.044181849823145714,0.17142132366694593,0.09957331658311991
0.05186709528056356,0.1891046212865407,0.10488678976514451
0.04226445614423823,0.15542361619330644,0.08361234276449463
0.035800076310398644,0.1314815227159566,0.06726259860710292
0.04794868745302118,0.17729516558865507,0.09410096935396703
0.052025278312442386,0.19087971710834323,0.09322726661110026
0.0538846638316305,0.20140466630486703,0.1014000285717466
0.04689343771744034,0.17717707598286722,0.10735475896400293
0.041807453307647895,0.1544174954278256,0.08144536745584417
0.04141974200677827,0.15897298687395672,0.0931057544982543
0.04137024382514436,0.1492406471068292,0.07413957595441628
0.04914924910895396,0.18321326615678837,0.10150811958202002
0.04367380801935679,0.17491777397261324,0.10195651931624272
0.04445363850453146,0.15969731541771529,0.08506613644415245
0.03883450886780582,0.1437179932869243,0.07007600222348376
0.04140723253804051,0.1597910081098484,0.09367455646384727
0.03826827355131181,0.14061265428481282,0.07616502658552347
0.04288881904656294,0.15996017824269598,0.08411364678913616
0.05000892646956714,0.18865601498161702,0.10330489359937615
0.049154353727323845,0.18077893999605169,0.08867926855785675
0.042736500650032316,0.1650069648838145,0.09820708993386351
0.04480626166615141,0.17182398556043074,0.09732879204368386
0.04155456724495865,0.14993039646942743,0.07561264103231224
0.04477034928447875,0.16456127079654212,0.08489927256074219
0.048185282222415825,0.18213909832899886,0.09400743122450507
0.04376894808114768,0.1622872687291558,0.08868318571554135
0.04816741951850292,0.17345254717936362,0.08199393025840465
0.04322336664219146,0.15674457543828835,0.08873609206711824
0.0488938710895681,0.1745137838745828,0.08629909302609298
0.046905834306541626,0.1727777044338031,0.09092483437909982
0.052017514688674035,0.18735444258175546,0.09428185292018529
0.039299080079870596,0.1445671570664959,0.08095762756742075
0.039852455736096457,0.15636636325732628,0.09738329119203558
0.039687444328831555,0.14940285141165532,0.08088433777472967
0.04362330594651985,0.16171965144637063,0.07655008324613748
0.042218209889915106,0.1681822845740885,0.10497816338930682
0.0424580166991416,0.1558461077205386,0.08615424244844055
0.04640003387620931,0.1753615529042117,0.0950404412599986
0.051555489062346214,0.19914161136092134,0.11366894795758083
0.04257336772544745,0.16415492698483733,0.09429458537279492
0.04037673627364913,0.14520259158274393,0.07827827256697739
0.049896993447077896,0.18527808059564088,0.09366734649724041
0.04241291572087681,0.1609269886021705,0.09713337385352655
0.04217947283370027,0.15974279188853507,0.08435325822493987
0.04404289749347805,0.16366339554452045,0.08738178050900358
0.048668918342457894,0.19065592161038408,0.10005318488441409
0.044491076491611097,0.17024649316440524,0.10343562598286976
0.06124755801309204,0.2167276689837954,0.10573191758078959
0.04287532134462213,0.1598625017070991,0.0847081042317292
0.04910199407278104,0.18019549092507686,0.09249454781108449
0.04683673757918823,0.17367370999575515,0.09147251813243691
0.04502078955553651,0.16159245856573184,0.08053759506976378
0.035375370140955945,0.13425752157290266,0.07933767796317691
0.05005890667053087,0.19031625391390097,0.10193602050161964
0.04745999799543939,0.17294534485026922,0.08189581428523107
0.04327579012858367,0.16071550738622564,0.08486735358690775
0.051487545107343616,0.19283079698942815,0.10545523115037506
0.04639984165957837,0.17186118302897543,0.09612941086314566
0.03657311972533948,0.1319962235810599,0.07173215206783759
0.039384723328118466,0.14228433950512406,0.0709787959060752
0.047274014612890373,0.17758363805570537,0.08565858709426029
0.04948587968208856,0.18781256546488376,0.09906813409127344
0.05059623598395766,0.18539396191332733,0.09515216193748188
0.04059780009195387,0.1482623496188904,0.0749708897164879
0.04549628837285676,0.16173670579920502,0.07590247555951829
0.03727185094840564,0.138830244281973,0.07384199713378309
0.04286150202233233,0.1655886839984717,0.09118811565016186
0.04948832445687593,0.17863472745831174,0.09445504545184465
0.05153628495885322,0.18960045926903515,0.0964919313274299
0.05272744326932113,0.18935402251695807,0.08959297001633924
0.05111491254366569,0.18925617003639705,0.09747158015806211
0.047104051832430806,0.17843808290694818,0.09404882509637816
0.045614539756742,0.16710707612205286,0.07754899363405705
0.03549762232353432,0.13796048127320076,0.07384427825355008
0.047238048930990144,0.17373730392899175,0.10221035419115576
0.04256024663519452,0.1579555099538416,0.08676446162999918
0.03917245286309085,0.15290407958033528,0.07660111809800733
